,business_id,city,full_address,latitude,longitude,name,review_count,stars,state,Sunday_Open,Sunday_Close,Monday_Open,Monday_Close,Tuesday_Open,Tuesday_Close,Wednesday_Open,Wednesday_Close,Thursday_Open,Thursday_Close,Friday_Open,Friday_Close,Saturday_Open,Saturday_Close,Noise Level,Attire,Alcohol,Price_Range,Delivery,Outdoor_Seating,Drive-Thru,Good_for_Groups,Has_TV,Caters,Waiter_Service,Good_for_Kids,Accepts_Credit_Cards,Takes_Reservations,Wi_Fi,Happy_Hour,Good_for_Dancing,Smoking,BYOB,Corkage,Take_Out,Coat_Check,Parking_Street,Parking_Valet,Parking_Lot,Parking_Garage,Parking_Validated,Music_DJ,Music_Karaoke,Music_Video,Music_Live,Music_Jukebox,Music_Background_Music,Is_Restaurants,Sandwiches,Fast Food,Nightlife,Pizza,Bars,Mexican,Food,American (Traditional),Burgers,Chinese,Italian,American (New),Breakfast & Brunch,Thai,Indian,Sushi Bars,Korean,Mediterranean,Japanese,Seafood,Middle Eastern,Pakistani,Barbeque,Vietnamese,Asian Fusion,Diners,Greek,Vegetarian,Number_of_Checkins,Number_of_Tips,Number_of_Tip_Likes
20478,JaB9v7_EwTB8v-v7YDxqrw,Glendale,"8280 W Union Hills Dr Glendale, AZ 85308",33.653303,-112.235818,Cocono's,4,2.5,AZ,11:00,21:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,23:00,11:00,23:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20479,f1FcPnhL_ui38sfHN6pOpw,Mesa,"1213 S Greenfield Rd Mesa, AZ 85206",33.393321990966804,-111.73592376709,McDonald's,9,3.5,AZ,06:00,23:00,05:00,23:00,05:00,23:00,05:00,23:00,05:00,23:00,05:00,00:00,05:00,00:00,average,casual,none,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,free,,,,,,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,6,0
20488,MIoY6xh7GAYFiw2tqiXOSw,Maricopa,"20924 N John Wayne Pkwy Maricopa, AZ 85239",33.069503000000005,-112.047367,Rosati's Pizza,8,2.5,AZ,,,,,,,,,,,,,,,average,,,2.0,1.0,0.0,,,,,0.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
20491,VLcQ21rZqTUbrzzE8-XgHg,Phoenix,"1610 N 83rd Ave Phoenix, AZ 85035",33.465788,-112.238578,Burger King,4,1.0,AZ,,,,,,,,,,,,,,,average,casual,none,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,free,,,,,,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0
20504,Enx-h0TYMkX7qA3enTAjyg,Tempe,"2019 S McClintock Dr Tempe, AZ 85282",33.406625,-111.90859009999998,Burger King,13,2.0,AZ,10:00,22:00,09:00,23:00,09:00,23:00,09:00,23:00,09:00,23:00,09:00,23:00,10:00,22:00,average,casual,none,1.0,0.0,1.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,free,,,,,,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2,0
20508,QAOsRty3cxxA03axB0TQ6w,Scottsdale,"8776 E Shea Blvd Ste B1 Scottsdale, AZ 85260",33.582797799999994,-111.8923119,Subway,3,3.0,AZ,08:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00,,casual,,1.0,1.0,0.0,0.0,1.0,,,,1.0,1.0,0.0,,,,,,,1.0,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2,0
20510,rkzTvFSQoylgVc2oYohuDg,Phoenix,"1930 W Buckeye Rd Phoenix, AZ 85009",33.4370224,-112.10130459999999,Santanas Mexican Food,4,4.0,AZ,,,,,,,,,,,,,,,quiet,casual,none,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,no,,,,,,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0
20511,zUbPimyX-dT1SOyvdSYTTQ,Phoenix,"3434 W Union Hills Drive Phoenix, AZ 85027",33.6549301,-112.13349679999999,McDonald's,8,2.0,AZ,,,,,,,,,,,,,,,,casual,,1.0,1.0,0.0,1.0,1.0,0.0,,,1.0,1.0,0.0,free,,,,,,1.0,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
20517,fhhe2udVfL0V_9_ocPHWKg,Gilbert,"866 N Higley Rd Gilbert, AZ 85234",33.3659581,-111.72260870000001,Sushi Ave,89,3.5,AZ,,,11:30,21:30,11:30,21:30,11:30,21:30,11:30,21:30,11:30,22:00,11:30,22:00,quiet,casual,full_bar,2.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,free,,,,,,1.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,243,21,0
20519,FmHOfFa2PHYCM7EdYMr79w,Surprise,"14015 W. Bell Rd. Surprise, AZ 85374",33.638222,-112.361898,Red Robin Gourmet Burgers,75,3.0,AZ,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,23:00,11:00,23:00,average,casual,full_bar,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,no,,,,,,1.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,664,45,1
20522,mWwwyhwQedu6iR2_yVF-qQ,Peoria,"8215 W Bell Rd Ste 121 Peoria, AZ 85382",33.636528999999996,-112.23076999999999,Subway,10,2.0,AZ,,,,,,,,,,,,,,,quiet,casual,none,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,no,,,,,,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,3,0
20524,-4A5xmN21zi_TXnUESauUQ,Scottsdale,"2613 N Scottsdale Rd Scottsdale, AZ 85257",33.477178,-111.925799,D'lish,619,4.5,AZ,07:00,16:00,06:00,16:00,06:00,16:00,06:00,16:00,06:00,16:00,06:00,16:00,07:00,16:00,average,casual,none,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,free,,,,,,1.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6119,213,0
20532,Bl4ez1M0FVN6WKhD9QFNRQ,Surprise,"13954 W Waddell Rd Ste 103 Surprise, AZ 85379",33.610933335559004,-112.36019533595,Subway,11,3.0,AZ,,,,,,,,,,,,,,,,casual,none,1.0,0.0,1.0,0.0,0.0,,1.0,,1.0,1.0,0.0,,,,,,,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2,0
20535,DNauIohNaHF6Z5GKQv6JGQ,Scottsdale,"10190 N 90th St Ste 101 Scottsdale, AZ 85258",33.578855100000006,-111.8869343,Canton Dragon Asian Grill And Bar,43,3.0,AZ,12:00,21:30,11:00,21:30,11:00,21:30,11:00,21:30,11:00,21:30,11:00,22:00,12:00,22:00,quiet,casual,full_bar,2.0,1.0,0.0,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,free,,,,,,1.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,19,0
20536,1TJItj9VfrCeh4TM_SKQZg,Goodyear,"1100 N Estrella Pkwy Goodyear, AZ 85338",33.4589535,-112.3926943,McDonald's,5,1.0,AZ,,,,,,,,,,,,,,,,casual,,,,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20537,5BnsHDWrt2z-9d8AzSgkjw,Phoenix,"10810 N Tatum Blvd Phoenix, AZ 85028",33.583923999999996,-111.978526,Nick's,108,3.5,AZ,16:00,21:00,16:00,21:00,16:00,21:00,16:00,21:00,16:00,21:00,16:00,22:00,16:00,22:00,average,casual,full_bar,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,free,,,,,,1.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,11,0
20544,_A4zWsLoLbjozEJYHLDx0Q,Gila Bend,"502 E Pima St Gila Bend, AZ 85337",32.9485206,-112.7117618,Little Italy Pizza & Restaurant,51,4.0,AZ,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,23:00,10:00,23:00,average,casual,beer_and_wine,2.0,1.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,free,,,,,,1.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,9,0
20548,NKMyRG-hK6_HNMlckY7Hxw,Gilbert,"1318 N Cooper Rd Gilbert, AZ 85233",33.373795692149,-111.80777010022,Golden Corral Steak & Buffet House,78,3.0,AZ,07:30,21:00,10:30,21:00,10:30,21:00,10:30,21:00,10:30,21:00,10:30,21:30,11:00,21:30,loud,casual,none,2.0,0.0,0.0,,1.0,0.0,0.0,1.0,1.0,1.0,0.0,no,,,,,,1.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,30,0
20553,uTW9SVXqxgjbnCTlEf9ONw,Phoenix,"4310 E McDowell Rd Phoenix, AZ 85008",33.465692499999996,-111.98932690000001,Rock-n-Taco,7,3.0,AZ,,,,,,,,,,,,,,,average,casual,full_bar,1.0,,0.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,1.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0
20554,Yon-x99Dvu6e-NSlCd8iaw,Phoenix,"8430 W McDowell Rd Phoenix, AZ 85037",33.4653163,-112.2416908,Mr Leno,23,4.0,AZ,,,,,,,,,,,,,,,average,casual,none,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,no,,,,,,1.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,12,0
20557,Lsgq7g1PKY3fVkuwixbNCA,Glendale,"18573 N 59th Ave Glendale, AZ 85308",33.653193,-112.18613590000001,Sonic Drive-In,13,3.0,AZ,,,,,,,,,,,,,,,average,casual,none,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,no,,,,,,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,3,0
20566,04SKYBXRAqeYIuuVDzwKNg,Tempe,"325 W Elliot Rd Tempe, AZ 85284",33.3490842,-111.9449183,Moe's Southwest Grill,10,3.0,AZ,,,,,,,,,,,,,,,,casual,beer_and_wine,1.0,0.0,0.0,,1.0,,,0.0,1.0,1.0,0.0,,,,,0.0,,1.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20568,X0Y2cK7dtELXEqkA0zEBIw,Cave Creek,"30845 N Cave Creek Rd Cave Creek, AZ 85331",33.7657805,-111.98285390000001,Number 1 Brothers Pizza,44,3.5,AZ,11:00,21:30,,,11:00,21:30,11:00,21:30,11:00,21:30,11:00,22:30,11:00,22:30,quiet,casual,beer_and_wine,2.0,0.0,0.0,,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,,,,,,1.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,13,0
20569,2FudHUhV9U54dm0S1ePuCw,Phoenix,"1020 N 1st Ave Phoenix, AZ 85003",33.4598305,-112.0739665,Fair Trade Cafe,175,4.0,AZ,07:00,22:00,06:00,22:00,06:00,22:00,06:00,22:00,06:00,22:00,06:00,22:00,07:00,22:00,average,casual,none,1.0,0.0,1.0,,1.0,0.0,1.0,0.0,1.0,1.0,0.0,free,,,,,,1.0,,0.0,0.0,0.0,1.0,0.0,,,,,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648,61,0
20580,pYaTHEgcpSei6xfkz2GUow,Mesa,"1664 S Stapley Dr Mesa, AZ 85204",33.382899,-111.80655300000001,Chick-fil-A,33,4.0,AZ,,,06:30,22:00,06:30,22:00,06:30,22:00,06:30,22:00,06:30,22:00,06:30,22:00,average,casual,none,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,no,,,,,,1.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327,14,0
20581,pkCcKwdDAhRFLe2cxaEgEg,Surprise,"17239 N Litchfield Rd Surprise, AZ 85374",33.63977379999999,-112.359452,Caramba Fresh Mexican Food,57,3.5,AZ,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,22:00,10:00,22:00,average,casual,beer_and_wine,1.0,0.0,1.0,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,no,,,,,,1.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,11,0
20589,PYqGWEWUH6x-BO-lIS2hPw,Phoenix,"4645 East Chandler Blvd #106 Phoenix, AZ 85048",33.3046248,-111.982272,Hungry Howie's Pizza,14,2.5,AZ,10:30,21:00,10:30,21:00,10:30,21:00,10:30,21:00,,,10:30,22:00,10:30,22:00,loud,casual,none,2.0,1.0,0.0,,0.0,0.0,1.0,0.0,1.0,1.0,0.0,no,,,,,,1.0,,,,,,,,,,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
20595,rA87FFHBiyx4i9jbDpcJ9Q,Avondale,"10170 W McDowell Rd Avondale, AZ 85392",33.4647047,-112.27974259999999,Peter Piper Pizza,13,2.0,AZ,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,23:00,10:00,23:00,,casual,beer_and_wine,2.0,0.0,1.0,,1.0,1.0,,,1.0,1.0,0.0,free,,,,,,1.0,,,,,,,,,,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,14,0
20601,575AW9jkRM070tunCacvxg,Mesa,"1130 W Grove Ave Mesa, AZ 85210",33.3904462,-111.8553658,Buffalo Wild Wings,20,3.0,AZ,,,,,,,,,,,,,,,loud,casual,full_bar,2.0,0.0,1.0,,1.0,1.0,,1.0,1.0,1.0,0.0,,,,,,,1.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1,0
20602,Sgp0F8fvG03sZg_f8FuQZg,Mesa,"2056 E Baseline Rd Mesa, AZ 85204",33.3792566,-111.78717209999999,Pizza Hut,8,2.5,AZ,,,,,,,,,,,,,,,average,casual,none,2.0,1.0,0.0,,0.0,0.0,1.0,1.0,1.0,1.0,0.0,no,,,,,,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0
20625,c0_xuxaKn6ZN20et9jpNFg,Phoenix,"1825 W Bell Rd Phoenix, AZ 85023",33.6378146,-112.09808770000001,McDonald's,8,2.0,AZ,,,,,,,,,,,,,,,quiet,casual,none,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,free,,,,,,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,0
20626,s0HNRkYSI7TIPOOcJ0OIVg,Goodyear,"15557 W. Roosevelt Suite #106 Goodyear, AZ 85338",33.4569562,-112.39352720000001,Pizza Hut,12,2.5,AZ,,,,,,,,,,,,,,,,casual,,1.0,1.0,0.0,,0.0,0.0,0.0,,1.0,1.0,0.0,,,,,,,1.0,,,,,,,,,,,,,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
20627,s0k5tNxvBaveCj0ElnNPug,Mesa,"1309 N Greenfield Rd Mesa, AZ 85205",33.4391409,-111.73620020000001,Salsa Cabana Mexican Grill,51,4.0,AZ,10:00,19:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,average,casual,beer_and_wine,1.0,0.0,0.0,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,free,,,,0.0,,1.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,13,1
20628,sPQvlHSBUn5ksKXmnKcepg,Tempe,"912 E Apache Blvd Tempe, AZ 85281",33.414719,-111.92611000000001,Taco Bell,17,3.0,AZ,04:00,04:00,04:00,04:00,04:00,04:00,04:00,04:00,04:00,04:00,04:00,04:00,04:00,04:00,very_loud,casual,none,1.0,0.0,1.0,1.0,1.0,1.0,,0.0,1.0,1.0,0.0,,,,,,,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,7,0
20630,chF0P_B8pTAy_4xvLTUZ_w,Mesa,"1940 W Baseline Rd Ste 2 Mesa, AZ 85202",33.3790301,-111.87688190000001,Subway,9,1.5,AZ,,,,,,,,,,,,,,,,casual,,,,0.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
20638,EGiGWZp_zSqdeftiFQ7MbA,Scottsdale,"7361 E Frank Lloyd Wright Blvd Scottsdale, AZ 85260",33.6368184,-111.92177040000001,Cantina Laredo,197,3.5,AZ,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,23:00,11:00,23:00,average,casual,full_bar,2.0,0.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,,,,0.0,0.0,1.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,34,0
20642,M_GFrB5jq323JAIh9aU0Bw,Gilbert,"904 N McQueen Rd Gilbert, AZ 85233",33.366193,-111.82511799999999,The Fat Burrito,6,2.5,AZ,,,,,,,,,,,,,,,,casual,,1.0,1.0,0.0,,1.0,,,0.0,1.0,1.0,0.0,,,,,,,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20651,L9__p8Z6bpewbJdY9tCkuw,Cave Creek,"4815 E Carefree Hwy Cave Creek, AZ 85331",33.7973036,-111.9768375,Subway,6,3.5,AZ,,,,,,,,,,,,,,,,,,2.0,1.0,,,0.0,,,,1.0,1.0,0.0,,,,,,,0.0,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
20659,pOQpwDJMikAgrM8BW3iHnw,Scottsdale,"8110 E McDowell Rd Scottsdale, AZ 85257",33.465877899999995,-111.9061195,Rome's Pizza,44,3.5,AZ,,,,,,,,,,,,,,,quiet,casual,beer_and_wine,2.0,1.0,0.0,,1.0,1.0,,1.0,1.0,1.0,0.0,no,,,,0.0,,1.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,6,1
20663,qVF97zFYRaMmkEvbmLVheQ,Mesa,"4805 E Main St Mesa, AZ 85205",33.415221700000004,-111.7274856,Wild Berry Diner,45,4.0,AZ,06:30,20:00,06:30,20:30,06:30,20:30,06:30,20:30,06:30,20:30,06:30,20:30,06:30,20:30,average,casual,none,1.0,0.0,0.0,,1.0,0.0,0.0,1.0,1.0,1.0,0.0,no,,,,,,1.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,80,13,0
20676,pzJCv-ixgSL_z-46F74XrA,Phoenix,"15240 N. 32nd Street Phoenix, AZ 85032",33.6259,-112.0136,Taco Bell,13,2.0,AZ,07:00,00:00,07:00,00:00,07:00,00:00,07:00,00:00,07:00,00:00,07:00,00:00,07:00,00:00,average,casual,none,1.0,0.0,0.0,1.0,1.0,0.0,,,1.0,1.0,0.0,,,,,,,1.0,,,,,,,,,,,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,7,0
20677,6Ll8MT26V8S4_48WzisE_w,Tempe,"3255 S 48th St Tempe, AZ 85282",33.393186,-111.97773899999999,McDonald's,6,2.0,AZ,,,,,,,,,,,,,,,average,casual,none,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,free,,,,,,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1,0
20681,g2jHP8cPKY253Tw0TKQQ5g,Mesa,"2706 E University Drive Mesa, AZ 85213",33.422687800000006,-111.7729807,Christina's Authentic Mexican Food Restaurant,46,4.0,AZ,,,,,,,,,,,,,,,quiet,casual,none,1.0,0.0,0.0,,0.0,0.0,1.0,1.0,1.0,1.0,0.0,no,,,,,,1.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,5,0
20693,kcRrA77bAFoKyhQj_gSbMw,Phoenix,"4550 E Cactus Rd Phoenix, AZ 85032",33.6027472403708,-111.983349924081,McDonald's,3,1.5,AZ,,,,,,,,,,,,,,,,casual,none,1.0,0.0,1.0,1.0,1.0,1.0,,,1.0,1.0,0.0,,,,,,,1.0,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2,0
20697,-sHaV6At__T1RJQXiR6d0g,Phoenix,"1 N 1st St Ste 100 Phoenix, AZ 85004",33.4492,-112.0696,First Watch,25,3.0,AZ,,,,,,,,,,,,,,,average,casual,none,2.0,0.0,0.0,,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,,,,,,1.0,,1.0,0.0,0.0,0.0,0.0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,8,0
20700,H6hZpRCtKUnJumbzhrko0Q,Queen Creek,"534 E Hunt Hwy Queen Creek, AZ 85143",33.1603724,-111.562074,Jack in the Box,6,2.0,AZ,,,,,,,,,,,,,,,average,casual,none,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,no,,,,,,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,4,0
20718,AlksaJXH23qvwQo0Id23WA,Mesa,"1239 S Higley Rd Mesa, AZ 85206",33.391749,-111.718769,Taco Del Mar,6,3.0,AZ,,,,,,,,,,,,,,,,casual,none,1.0,0.0,1.0,,,,,0.0,1.0,1.0,0.0,,,,,,,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
20720,ThceQHR0yiCx5J1hbphF9g,Phoenix,"3545 E Thomas Rd Phoenix, AZ 85018",33.4802286364957,-112.00462747719999,Jack In the Box,9,2.0,AZ,,,,,,,,,,,,,,,loud,casual,none,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,no,,,,,,1.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0
20725,9dn3AMdwvD2KXnTr6AJY1g,Phoenix,"723 S 7th Ave Phoenix, AZ 85003",33.4405202,-112.0825071,La Canasta Mexican Foods,93,3.5,AZ,06:00,19:00,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00,07:00,21:00,average,casual,beer_and_wine,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,no,,,,,,1.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,24,0
20731,jwJZY1_jFbBxMWzXY2GURg,Sun City,"13634 N 99th Ave Sun City, AZ 85351",33.6072731911959,-112.26294127336901,Cafe Maria's,15,3.5,AZ,,,,,,,,,,,,,,,quiet,casual,none,1.0,0.0,1.0,,1.0,0.0,0.0,1.0,1.0,1.0,0.0,no,,,,,,1.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0
